Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,20.88,0.0,28.05,8.9,1.56,0.1,0,0.0
1,2,8,0,20.8,0.0,27.91,5.2,0.0,0.0,0,0.0
1,3,8,0,20.85,0.0,26.68,10.8,0.24,0.09,0,0.0
1,4,8,0,20.83,0.0,25.61,8.1,0.24,0.05,0,0.0
1,5,8,0,20.84,0.0,24.73,11.0,0.24,0.15,0,0.0
1,6,8,0,20.83,0.0,24.14,9.3,1.08,0.0,0,0.0
1,7,8,0,20.83,0.0,23.82,10.1,1.68,0.13,0,0.0
1,8,8,0,20.84,0.0,23.57,11.2,19.2,0.13,0,11.0882
1,9,8,0,20.87,0.0,23.03,13.9,6.24,0.41,0,109.836
1,10,8,0,20.89,0.0,22.35,13.0,9.48,0.58,0,191.27
1,11,8,0,20.96,0.0,21.64,16.3,4.68,1.12,0,273.692
1,12,8,0,20.94,0.0,21.08,11.9,2.64,0.82,0,342.301
1,13,8,0,20.98,0.0,20.41,13.5,4.2,1.17,0,312.278
1,14,8,0,20.97,0.0,20.02,12.5,3.6,0.99,0,197.193
1,15,8,0,20.87,0.0,19.79,6.8,1.56,0.48,0,122.51
1,16,8,0,20.91,0.0,19.58,12.4,1.8,0.73,0,48.9231
1,17,8,0,20.91,0.0,19.99,10.7,4.8,0.39,0,0.0
1,18,8,0,20.86,0.0,21.48,7.4,4.44,0.27,0,0.0
1,19,8,0,20.93,0.0,23.69,12.6,3.24,0.76,0,0.0
1,20,8,0,21.04,0.0,25.94,17.1,2.76,1.17,0,0.0
1,21,8,0,21.03,0.0,27.29,16.1,3.36,1.03,0,0.0
1,22,8,0,21.22,0.0,27.5,25.8,3.84,2.96,0,0.0
1,23,8,0,21.16,0.0,27.89,20.1,3.84,1.55,0,0.0
1,24,8,0,21.03,0.0,27.96,14.6,3.36,0.72,0,0.0
1,1,2,0,20.94,0.0,27.7,12.2,2.52,0.29,0,0.0
1,2,2,0,20.83,0.0,27.32,8.4,0.48,0.0,0,0.0
1,3,2,0,20.82,0.0,26.25,11.2,0.24,0.0,0,0.0
1,4,2,0,20.79,0.0,25.08,10.3,0.6,0.0,0,0.0
1,5,2,0,20.79,0.0,24.01,12.5,0.24,0.0,0,0.0
1,6,2,0,20.77,0.0,22.86,10.5,7.44,0.0,0,0.0
1,7,2,0,20.74,0.0,21.44,10.6,2.76,0.0,0,0.0
1,8,2,0,20.75,0.0,20.28,12.5,25.08,0.0,0,13.718
1,9,2,0,20.8,0.0,19.01,16.9,5.4,0.0,0,261.214
1,10,2,0,20.84,0.0,18.18,14.3,3.48,0.21,0,445.404
1,11,2,0,20.86,0.0,17.68,10.9,9.72,0.56,0,547.31
1,12,2,0,20.89,0.0,17.41,10.6,10.8,0.74,0,586.717
1,13,2,0,20.79,0.0,17.52,7.3,3.12,0.29,0,566.156
1,14,2,0,20.92,0.0,17.33,15.7,3.12,0.93,0,513.769
1,15,2,0,20.82,0.0,17.45,8.3,4.44,0.38,0,386.375
1,16,2,0,20.77,0.0,17.71,7.7,7.08,0.1,0,224.099
1,17,2,0,20.78,0.0,18.18,9.8,6.72,0.04,0,0.131332
1,18,2,0,20.78,0.0,19.28,10.5,7.32,0.01,0,0.0
1,19,2,0,20.82,0.0,20.31,14.4,5.28,0.12,0,0.0
1,20,2,0,20.81,0.0,20.7,11.9,4.56,0.03,0,0.0
1,21,2,0,20.9,0.0,20.65,18.9,5.64,0.34,0,0.0
1,22,2,0,20.86,0.0,21.02,15.3,8.04,0.02,0,0.0
1,23,2,0,20.83,0.0,21.35,13.7,2.64,0.01,0,0.0
1,24,2,0,20.82,0.0,21.36,14.1,0.48,0.0,0,0.0
1,1,3,0,20.74,0.0,21.54,8.4,0.84,0.0,0,0.0
1,2,3,0,20.74,0.0,21.79,10.1,0.36,0.0,0,0.0
1,3,3,0,20.71,0.0,21.98,7.1,0.36,0.0,0,0.0
1,4,3,0,20.71,0.0,21.92,9.6,0.12,0.0,0,0.0
1,5,3,0,20.71,0.0,21.88,7.4,0.0,0.0,0,0.0
1,6,3,0,20.74,0.0,21.73,13.3,1.92,0.0,0,0.0
1,7,3,0,20.74,0.0,21.69,12.3,5.64,0.0,0,0.0
1,8,3,0,20.78,0.0,21.85,16.4,9.0,0.0,0,15.6739
1,9,3,0,20.79,0.0,21.78,15.2,4.2,0.0,0,219.517
1,10,3,0,20.8,0.0,21.51,13.4,17.28,0.02,0,396.958
1,11,3,0,20.81,0.0,21.23,13.1,9.72,0.17,0,432.04
1,12,3,0,20.8,0.0,20.86,11.1,11.52,0.26,0,496.582
1,13,3,0,20.84,0.0,20.63,12.9,3.12,0.69,0,532.749
1,14,3,0,20.85,0.0,20.55,11.9,1.32,0.66,0,459.056
1,15,3,0,20.81,0.0,20.62,9.6,2.16,0.46,0,415.204
1,16,3,0,20.8,0.0,20.57,9.2,1.08,0.33,0,201.544
1,17,3,0,20.8,0.0,20.59,11.0,2.76,0.14,0,0.888799
1,18,3,0,20.86,0.0,21.18,14.9,0.72,0.33,0,0.0
1,19,3,0,20.88,0.0,22.21,14.2,11.76,0.37,0,0.0
1,20,3,0,20.89,0.0,22.81,14.7,4.8,0.27,0,0.0
1,21,3,0,20.87,0.0,22.81,13.9,2.4,0.15,0,0.0
1,22,3,0,20.86,0.0,22.76,13.8,9.36,0.18,0,0.0
1,23,3,0,20.84,0.0,22.77,13.3,4.2,0.02,0,0.0
1,24,3,0,20.84,0.0,22.77,13.3,0.72,0.0,0,0.0
1,1,4,0,20.85,0.0,22.76,16.0,1.92,0.12,0,0.0
1,2,4,0,20.79,0.0,22.72,10.0,0.12,0.0,0,0.0
1,3,4,0,20.74,0.0,22.46,9.0,0.12,0.0,0,0.0
1,4,4,0,20.74,0.0,22.04,10.6,1.8,0.0,0,0.0
1,5,4,0,20.7,0.0,21.84,8.1,0.24,0.0,0,0.0
1,6,4,0,20.71,0.0,21.67,9.7,1.8,0.0,0,0.0
1,7,4,0,20.73,0.0,21.6,13.2,8.64,0.0,0,0.0
1,8,4,0,20.71,0.0,21.7,11.1,19.44,0.0,0,11.8992
1,9,4,0,20.76,0.0,21.41,15.3,3.0,0.0,0,165.942
1,10,4,0,20.73,0.0,20.98,11.3,1.8,0.0,0,253.752
1,11,4,0,20.77,0.0,20.46,14.3,5.88,0.0,0,377.819
1,12,4,0,20.75,0.0,20.15,10.1,2.76,0.0,0,368.231
1,13,4,0,20.77,0.0,20.0,12.6,6.84,0.0,0,369.301
1,14,4,0,20.76,0.0,19.96,11.3,1.56,0.0,0,172.37
1,15,4,0,20.76,0.0,19.92,10.6,0.48,0.0,0,82.6775
1,16,4,0,20.76,0.0,19.81,12.0,3.0,0.0,0,8.05288
1,17,4,0,20.73,0.0,19.58,7.9,3.12,0.0,0,0.0
1,18,4,0,20.76,0.0,19.88,12.4,1.8,0.0,0,0.0
1,19,4,0,20.76,0.0,20.82,11.8,1.44,0.0,0,0.0
1,20,4,0,20.81,0.0,21.21,17.1,6.24,0.0,0,0.0
